frame.number,frame.time_epoch,frame.len,btle.length,btle.central_bd_addr,btle.peripheral_bd_addr,btle.access_address,btle.data_header.llid,btatt.opcode,btatt.handle,btatt.value,inter_arrival_time,type
7543,1763251869.689218,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7544,1763251869.689446,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7545,1763251869.704218,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7546,1763251869.734221,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.030003070831298828,normal
7547,1763251869.73445,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7548,1763251869.749222,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7549,1763251869.749451,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7550,1763251869.764223,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
7551,1763251869.764452,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7552,1763251869.779224,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7553,1763251869.779453,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7554,1763251869.779682,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7555,1763251869.794225,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01454305648803711,normal
7556,1763251869.794453,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7557,1763251869.809226,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014773130416870117,normal
7558,1763251869.809453,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002269744873046875,normal
7559,1763251869.824226,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
7560,1763251869.824454,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002281665802001953,normal
7561,1763251869.839227,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
7562,1763251869.839456,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7563,1763251869.854228,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7564,1763251869.88423,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.03000187873840332,normal
7565,1763251869.884459,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7566,1763251869.899232,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
7567,1763251869.89946,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002281665802001953,normal
7568,1763251869.914233,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
7569,1763251869.914461,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7570,1763251869.929233,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
7571,1763251869.944235,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015002012252807617,normal
7572,1763251869.944463,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7573,1763251869.959235,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7574,1763251869.959463,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7575,1763251869.974236,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014773130416870117,normal
7576,1763251869.974464,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7577,1763251870.004238,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.029773950576782227,normal
7578,1763251870.03424,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.030002117156982422,normal
7579,1763251870.034469,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7580,1763251870.064243,58,32,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.029774188995361328,normal
7581,1763251870.079243,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014999866485595703,normal
7582,1763251870.139248,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.06000494956970215,normal
7583,1763251870.154249,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015001058578491211,normal
7584,1763251870.154478,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7585,1763251870.16925,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7586,1763251870.169479,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7587,1763251870.214253,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.04477405548095703,normal
7588,1763251870.214482,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7589,1763251870.244255,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.02977299690246582,normal
7590,1763251870.244484,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7591,1763251870.274257,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.02977299690246582,normal
7592,1763251870.274486,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7593,1763251870.289258,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7594,1763251870.289486,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7595,1763251870.304258,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
7596,1763251870.304487,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7597,1763251870.31926,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
7598,1763251870.319488,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002281665802001953,normal
7599,1763251870.334261,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
7600,1763251870.334489,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002281665802001953,normal
7601,1763251870.334717,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7602,1763251870.364263,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.029546022415161133,normal
7603,1763251870.364491,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7604,1763251870.379264,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014773130416870117,normal
7605,1763251870.379492,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7606,1763251870.394264,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7607,1763251870.394492,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7608,1763251870.409265,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014773130416870117,normal
7609,1763251870.424266,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015001058578491211,normal
7610,1763251870.424495,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7611,1763251870.439267,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7612,1763251870.439496,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7613,1763251870.454268,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7614,1763251870.454497,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7615,1763251870.469269,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7616,1763251870.469498,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7617,1763251870.48427,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
7618,1763251870.499271,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01500082015991211,normal
7619,1763251870.4995,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7620,1763251870.514272,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7621,1763251870.5145,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7622,1763251870.544274,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.029774188995361328,normal
7623,1763251870.544502,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7624,1763251870.559274,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7625,1763251870.559503,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7626,1763251870.574276,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
7627,1763251870.574505,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7628,1763251870.589277,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7629,1763251870.589506,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7630,1763251870.604278,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
7631,1763251870.604506,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7632,1763251870.619278,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7633,1763251870.619507,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7634,1763251870.64928,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.02977299690246582,normal
7635,1763251870.649509,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7636,1763251870.694283,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.04477405548095703,normal
7637,1763251870.694512,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7638,1763251870.709285,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014773130416870117,normal
7639,1763251870.709514,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7640,1763251870.724285,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014770984649658203,normal
7641,1763251870.724515,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002300739288330078,normal
7642,1763251870.739287,122,96,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7643,1763251870.769289,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.030002117156982422,normal
7644,1763251870.769517,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7645,1763251870.78429,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014773130416870117,normal
7646,1763251870.784518,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7647,1763251870.799291,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
7648,1763251870.799519,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002281665802001953,normal
7649,1763251870.814291,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7650,1763251870.844294,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.030003070831298828,normal
7651,1763251870.859295,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01500082015991211,normal
7652,1763251870.859524,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7653,1763251870.874295,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014770984649658203,normal
7654,1763251870.874524,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7655,1763251870.889296,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7656,1763251870.889525,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7657,1763251870.889753,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002281665802001953,normal
7658,1763251870.904297,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014544010162353516,normal
7659,1763251870.904526,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7660,1763251870.919298,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7661,1763251870.919527,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7662,1763251870.934299,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7663,1763251870.934528,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7664,1763251870.949301,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
7665,1763251870.949528,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002269744873046875,normal
7666,1763251871.009305,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.059777021408081055,normal
7667,1763251871.009533,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7668,1763251871.024305,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
7669,1763251871.024534,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7670,1763251871.054307,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.02977299690246582,normal
7671,1763251871.054536,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7672,1763251871.069308,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7673,1763251871.069537,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7674,1763251871.09931,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.02977299690246582,normal
7675,1763251871.099539,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7676,1763251871.114311,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7677,1763251871.11454,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7678,1763251871.129312,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7679,1763251871.12954,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7680,1763251871.144312,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7681,1763251871.159314,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015002012252807617,normal
7682,1763251871.159543,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7683,1763251871.174315,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7684,1763251871.174544,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7685,1763251871.204317,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.02977299690246582,normal
7686,1763251871.204546,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7687,1763251871.264321,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.05977511405944824,normal
7688,1763251871.264549,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7689,1763251871.279322,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
7690,1763251871.27955,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002281665802001953,normal
7691,1763251871.294323,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
7692,1763251871.324325,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.030002117156982422,normal
7693,1763251871.324554,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7694,1763251871.339326,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7695,1763251871.339555,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7696,1763251871.399331,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.05977606773376465,normal
7697,1763251871.399559,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7698,1763251871.429332,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.02977299690246582,normal
7699,1763251871.42956,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7700,1763251871.444333,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014773130416870117,normal
7701,1763251871.474335,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.03000187873840332,normal
7702,1763251871.489336,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015001058578491211,normal
7703,1763251871.489565,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7704,1763251871.504337,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
7705,1763251871.504566,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
7706,1763251871.519338,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
7707,1763251871.534339,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015001058578491211,normal
7708,1763251871.534568,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
7709,1763251871.549341,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
7710,1763251871.549569,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
7711,1763251871.564342,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014773130416870117,normal
7712,1763251871.56457,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
